Week,Game ID,Field Type,Stadium Type,Weather Temperature,Weather Condition,Weather Wind Speed,Team,Opponent,Location,Player Name,Position,Rushing Attempts,Rushing Yards,Rushing TD,Receiving Targets,Receptions,Receiving Yards,Receiving TD,Total TD,Fumbles,Pass Attempts,Pass Completions,Passing Yards,Passing TD,Interceptions
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Khalif Barnes,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Shelby Harris,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Matt Schaub,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Sebastian Janikowski,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Justin Ellis,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Spencer Hadley,MLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Brandian Ross,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Jamize Olawale,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Keith McGill,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Sio Moore,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Maurice Jones-Drew,RB,2,-2,0,2,1,11,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Gabe Jackson,OG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Charles Woodson,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Pat Sims,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Benson Mayowa,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,David Ausberry,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Donald Penn,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Usama Young,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Bojay Filimoeatu,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Tarell Brown,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Stefen Wisniewski,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Austin Howard,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Dan Kistler,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,James Jones,WR,0,0,0,5,3,18,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Kenbrell Thompkins,WR,0,0,0,2,1,8,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Kory Sheets,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,LaMarr Woodley,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Darren McFadden,RB,13,20,0,5,4,47,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Jonathan Dowling,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Marcel Reece,FB,1,10,0,3,1,12,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Ray-Ray Armstrong,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Chimdi Chekwa,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Seth Roberts,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Nick Roach,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Rod Streater,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Justin Tuck,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,C.J. Wilson,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Brian Leonhardt,TE,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Carlos Rogers,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Ras-I Dowling,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Miles Burris,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Marquette King,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Taiwan Jones,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Stacy McGee,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Kevin Boothe,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Ricky Lumpkin,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Mychal Rivera,TE,0,0,0,11,8,38,2,2,2,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Kaluka Maiava,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,George Atkinson,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Vincent Brown,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Scott Simonson,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Matt McGloin,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Tyvon Branch,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Larry Asante,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Denarius Moore,WR,0,0,0,2,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Andre Holmes,WR,0,0,0,5,2,28,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Neiko Thorpe,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Menelik Watson,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Antonio Smith,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Brice Butler,WR,0,0,0,2,2,20,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Nick Kasa,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Derek Carr,QB,2,9,0,0,0,0,0,0,0,41,24,194,2,2
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Lamar Mady,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Latavius Murray,RB,0,0,0,2,2,12,0,0,0,0,0,0,0,0
9,132,artificial,outdoor,,,,Raiders,SEA,Away,Jon Condo,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Howard Jones,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Sean Spence,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Adam Gettis,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Maurkice Pouncey,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Daniel McCullers,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Stephon Tuitt,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,David DeCastro,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Le'Veon Bell,RB,10,20,0,6,5,38,1,1,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,LeGarrette Blount,RB,10,33,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Will Johnson,FB,0,0,0,1,1,1,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Brice McCain,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Shaun Suisham,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Jason Worilds,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Cody Wallace,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,B.W. Webb,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Mike Mitchell,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Cameron Heyward,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Mike Adams,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Brad Wing,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Cam Thomas,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Marcus Gilbert,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Antonio Brown,WR,0,0,0,16,11,144,1,1,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Robert Golden,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Lawrence Timmons,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Jarvis Jones,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Dri Archer,WR,1,4,0,1,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Chris Hubbard,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,James Harrison,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Greg Warren,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Antwon Blake,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Matt Spaeth,TE,0,0,0,1,1,33,1,1,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Lance Moore,WR,0,0,0,1,1,4,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Darrius Heyward-Bey,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Cortez Allen,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Michael Palmer,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Arthur Moats,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Alejandro Villanueva,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Shamarko Thomas,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Will Allen,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Jordan Zumwalt,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Jordan Sullen,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Ike Taylor,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,C.J. Goodwin,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Landry Jones,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Troy Polamalu,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Rob Blanchflower,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Markus Wheaton,WR,1,4,0,4,2,62,1,1,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Steve McLendon,NT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Ethan Hemer,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Terence Garvin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Ross Ventrone,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Justin Brown,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Brett Keisel,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Josh Harris,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Martavis Bryant,WR,1,3,0,5,3,44,2,2,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Heath Miller,TE,0,0,0,2,1,14,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Kelvin Beachum,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Vince Williams,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,William Gay,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Ryan Shazier,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Bruce Gradkowski,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Ramon Foster,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Josh Mauro,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Nick Williams,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Steelers,BAL,Home,Ben Roethlisberger,QB,2,1,0,0,0,0,0,0,0,37,25,340,6,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Marlon Brown,WR,0,0,0,3,3,27,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Arthur Brown,MLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Brandon Williams,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Lawrence Guy,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Morgan Cox,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Gino Gradkowski,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Courtney Upshaw,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Matt Elam,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Crockett Gillmore,TE,0,0,0,2,1,1,1,1,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Daryl Smith,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Will Hill,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Eugene Monroe,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,C.J. Mosley,MLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Marshal Yanda,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Brynden Trawick,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Marcel Jones,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Will Rackley,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Albert McClellan,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Jamie Meder,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,DeAngelo Tyson,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Kyle Juszczyk,FB,0,0,0,2,1,12,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Darian Stewart,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Chykie Brown,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Torrey Smith,WR,0,0,0,7,4,63,1,1,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Jeromy Miles,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Keith Wenning,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,James Hurst,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Owen Daniels,TE,0,0,0,9,6,53,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,John Urschel,OG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Kevin McDermott,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Timmy Jernigan,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Jace Davis,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Deonte Thompson,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Terrence Cody,NT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Elvis Dumervil,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Steven Means,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Joe Flacco,QB,1,2,0,0,0,0,0,0,0,45,30,303,2,1
9,133,turf,outdoor,,,,Ravens,PIT,Away,Ryan Jensen,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Zachary Orr,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Tramain Jacobs,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Asa Jackson,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Justin Forsett,RB,9,38,0,8,5,67,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Bernard Pierce,RB,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Fitzgerald Toussaint,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Brent Urban,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Haloti Ngata,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Christo Bilukidi,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Tyrod Taylor,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Terrell Suggs,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Dominique Franks,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Chris Canty,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Kamar Aiken,WR,0,0,0,1,1,12,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Phillip Supernaw,TE,0,0,0,1,1,-2,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Dennis Pitta,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Michael Campanaro,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Kelechi Osemele,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Terrence Brooks,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Anthony Levine,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Jimmy Smith,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Lorenzo Taliaferro,RB,7,21,0,3,3,34,0,0,1,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Lardarius Webb,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Kapron Lewis-Moore,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Emmanuel Ogbuehi,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Pernell McPhee,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Jeremy Zuttah,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Aaron Ross,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Sam Koch,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Rick Wagner,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Steve Smith,WR,0,0,0,8,5,36,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Jah Reid,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Justin Tucker,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Jacoby Jones,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,133,turf,outdoor,,,,Ravens,PIT,Away,Jeremy Butler,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,134,artificial,outdoor,,,,Giants,IND,Home,Zack Bowman,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,134,artificial,outdoor,,,,Giants,IND,Home,Charles Brown,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,134,artificial,outdoor,,,,Giants,IND,Home,Devon Kennard,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,134,artificial,outdoor,,,,Giants,IND,Home,Daniel Fells,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
